	track_id	track_name	preview_url	artist	label	artist_id	danceability	energy	loudness	speechiness	acousticness	instrumentalness	valence	loudness_scaled
793	4y8xGmQMQ07ZXjXsRfbMP6	Bess, You Is My Woman Now	https://p.scdn.co/mp3-preview/a9b01c96b8d5c9253871b7ec324070cbc0e2ae1f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.201	0.211	-13.655	0.0341	0.928	9.46e-06	0.114	0.4989418648
794	4HBM72Oq1WQW3IPhFwkLOT	Tenderly	https://p.scdn.co/mp3-preview/383921d01e212641126d08e7914d081e95ee6728?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.48	0.207	-9.988	0.0475	0.834	1.45e-06	0.252	0.651105855
795	5xSmGAKEjFYPxc2ppN2mqt	Under a Blanket of Blue	https://p.scdn.co/mp3-preview/71a9a5b0035ab331486ad80d0854f51237cb37db?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.604	0.348	-8.247	0.0539	0.756	0	0.481	0.7233495166
796	0Y7H1SwKZkJpzulzJtPJDM	What You Want Wid Bess	https://p.scdn.co/mp3-preview/405d3bc984d454cb46dff88e14ba393840a4f74b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.419	0.345	-10.604	0.0438	0.856	0	0.515	0.6255446284
797	3qynn60GaxftXKMazQD4ST	April in Paris	https://p.scdn.co/mp3-preview/7c3ba6bc577a2758ed23c7f6c7a472245a84adca?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.392	0.135	-12.904	0.0352	0.935	4.02e-06	0.169	0.5301049836
798	6mJDhJDggbpV2eJbyj7nPZ	My Man's Gone Now	https://p.scdn.co/mp3-preview/421895299e7f6dffd3cf6b3a0814e9b72e3bfbdb?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.288	0.166	-13.86	0.0374	0.961	0.00137	0.0705	0.4904352878
799	0N8dYkXiSJHk3WvKT72QCP	Learnin' the Blues	https://p.scdn.co/mp3-preview/fa00ae922206acfb22240cea1556009dcf0555f5?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.565	0.194	-13.546	0.0547	0.893	0	0.465	0.5034648741
800	6UyTNtB9OkBpC4QJ6SYsWQ	Isn't This a Lovely Day	https://p.scdn.co/mp3-preview/cfb737a541e5244559a4101c4fb93610bc81fec2?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.44	0.17	-10.682	0.0462	0.759	0	0.203	0.6223079796
801	7dw7t9LMplQ6nwXqVjmbVI	Can Anyone Explain?	https://p.scdn.co/mp3-preview/9876582a8d940564a0da73cadfb0b9acca481f4f?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.551	0.114	-12.807	0.0739	0.973	0	0.381	0.5341300469
802	1XVoOOxjiOKcfsBxTbrhYn	Can't We Be Friends	https://p.scdn.co/mp3-preview/6e0152a9502a51f6215e52a4b9d77843d33270eb?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.657	0.455	-7.277	0.0581	0.502	0	0.569	0.7636001494
803	2ZFBmgo5i6x0ikrCxESjHI	Oh, Doctor Jesus	https://p.scdn.co/mp3-preview/6cfddb69f719eae19902d20c8f4e15dc2aceaf3d?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.33	0.129	-15.61	0.0388	0.977	0.000776	0.176	0.4178181667
804	10aHYyylpGLWp5Leo85iVQ	I love Jazz	https://p.scdn.co/mp3-preview/81891388aba100f470e13aa8410c4c8d794ea1d2?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.503	0.587	-12.49	0.457	0.9	0	0.481	0.5472841197
805	0UeZnom7jNCxvcfMkYe8Vk	High Society Calypso	https://p.scdn.co/mp3-preview/f4f3de4b75d86fe75f0db30f5e10f2e94fd20c5d?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.594	0.561	-12.154	0.836	0.877	0	0.509	0.5612266069
806	3wM4OTSCD8XWSMZ5pCQUAz	Ole Miss Rag	https://p.scdn.co/mp3-preview/d9bf635fdc6b3897646fae835404c9be3d9fd6ff?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.528	0.608	-17.61	0.136	0.901	0.128	0.756	0.3348271713
807	5tRYdhFimE0IhCo2qKDInI	Blue Moon	https://p.scdn.co/mp3-preview/59da870e1835a5419d951baea74f0ee32a11b564?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.49	0.513	-12.592	0.047	0.98	0.81	0.595	0.5430515789
808	0Cb6LlYLQ1dte6fvWxUVAk	Blues	https://p.scdn.co/mp3-preview/de6743d60cc116b8af627082fee1d21eccd31398?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.571	0.712	-11.164	0.232	0.986	0.872	0.456	0.6023071497
809	1RxeZCnROnT7SWSggiq7PA	Sweet Georgia Brown	https://p.scdn.co/mp3-preview/d6683b3e4b14f6de421062bb256961b3fadb89b6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.613	0.743	-10.353	0.476	0.959	0.753	0.839	0.6359599983
810	6o1aeU9yU8wB0SeFE4PG4b	Tenderly	https://p.scdn.co/mp3-preview/c35c55b1b1ba0a64f2336401ac199c90acea441e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.687	0.278	-15.936	0.34	0.968	0.9	0.66	0.4042906345
811	2fQdDlmYauuNqZTVBLej1Z	Mack the Knife	https://p.scdn.co/mp3-preview/f58fd5b5fbf5dab62ebcd10b4967a01d33bf05c5?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.503	0.428	-12.078	0.236	0.98	0.00428	0.619	0.5643802647
812	4M0wR84chpRehtS5KBg2G5	You'll never walk alone	https://p.scdn.co/mp3-preview/37845525a8a05f7027bb21b5f10f22a3170a4451?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.322	0.229	-16.993	0.0406	0.983	0.879	0.208	0.3604298934
813	08LipG3YLgVjXKbjUfuqh3	Baby, It Is cold outside	https://p.scdn.co/mp3-preview/1707ddaf9be98bbf37c67c74894fa3728e0ef808?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.411	0.405	-14.785	0.708	0.984	0.000152	0.432	0.4520519524
814	3iZRNFVUMGMWmRLszcUDyk	When It's Sleepy Time Down South	https://p.scdn.co/mp3-preview/3b5f6b8e68659a8b3c0250f3f5e05193c8ddc755?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.304	0.594	-11.727	0.0728	0.949	0.553	0.524	0.5789451844
815	3gI8gKhNad1yaiVadGT7Wt	Mahogany Hall Stomp	https://p.scdn.co/mp3-preview/fcf792f148e37a38fcc48aa9f0f3504b11816cea?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.58	0.824	-10.866	0.0557	0.882	0.0208	0.625	0.614672808
816	1eqxJSagKngTMOLMR1gZwZ	C'est si bon	https://p.scdn.co/mp3-preview/d07ceed23a6c6b68c5c5c1cd4b745be25b7ee084?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.589	0.49	-11.526	0.0952	0.922	3.63e-06	0.631	0.5872857795
817	3kd8Q3uI4kEsnC9whEKZsR	La Vie en rose	https://p.scdn.co/mp3-preview/140655eeaf20bdf754ce2f6e93911f621607b114?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.404	0.279	-13.349	0.203	0.975	0.00807	0.369	0.5116394871
818	2qFCyJtOjMVPf1unh7i9Hd	All of me	https://p.scdn.co/mp3-preview/e16e86c53fbfa8f905b38e42d5186ece66810586?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.53	0.371	-11.037	0.251	0.971	3.38e-05	0.622	0.6075770779
819	1qZeZPYYcjSqBX50ak7a8t	St. Louis Blues	https://p.scdn.co/mp3-preview/4986fab0dc42410b1f524c7c498aafa66fdf7c7a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.534	0.414	-13.044	0.316	0.975	0.00192	0.574	0.5242956139
820	68mw9aDtl740nppqKQlH5f	Rockin' Chair	https://p.scdn.co/mp3-preview/2e95307c0f37dc39f82e4f416db1dbb0e987b9aa?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.568	0.292	-13.621	0.368	0.985	0	0.494	0.5003527117
821	1HaxEolW84BiYRB6sqok0b	Shanghai Shuffle		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.729	0.45	-9.636	0.0384	0.952	0.024	0.688	0.6657122702
822	68CWJaNaGMqVuCaAj5raUW	Copenhagen		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.692	0.534	-8.014	0.0414	0.985	0.0684	0.723	0.7330179676
823	0XVsdmDPpDGGBeuXVY1Lka	New Orleans Stomp		Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.834	0.38	-10.978	0.0881	0.978	0.93	0.966	0.6100253123
824	2KrjWR9ZHTZhgp0i4Tcgza	I'm In The Mood For Love		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.629	0.173	-10.833	0.0627	0.986	0.207	0.352	0.6160421594
825	0nectvt8zzc4mdl7e4p0uf	Old Man Mose		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.79	0.288	-14.246	0.376	0.986	2.05e-05	0.692	0.4744180256
826	5w3REHztn7zDV8kTWEDo1X	Ev'ntide		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.719	0.104	-11.772	0.0573	0.945	7.1e-06	0.355	0.577077887
827	2yQa33wR741WD4EucclZ82	Swing That Music - 1936 Single Version		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.626	0.469	-8.903	0.0588	0.925	0.158	0.76	0.6961284701
828	1G9lNBFk5vWFONOT69jj8s	The Skeleton In The Closet		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.585	0.295	-11.53	0.166	0.942	0.000299	0.684	0.5871197975
829	6KnxvMempNCPh7uYNkL4tN	On A Cocoanut Island		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.762	0.216	-13.43	0.0736	0.972	0.000159	0.801	0.5082783518
830	5yMZkwRPLqGDlAI2H27sJ0	The Old Folks At Home (Swanee River)		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.649	0.179	-14.984	0.0975	0.983	3.67e-05	0.684	0.4437943483
831	0gLNBmw8VU45DhEIhR71L4	Jubilee		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.776	0.421	-8.372	0.0453	0.898	0.0445	0.82	0.7181625794
832	1tdtKrgn3dvngGL4lJtroG	Struttin' With Some Barbeque		Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.745	0.367	-9.508	0.127	0.939	0.889	0.854	0.6710236939
833	0IeRJZuXVzBlQ8qmkedzrS	When The Saints Go Marching In		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.542	0.405	-10.231	0.294	0.904	0.00937	0.793	0.6410224491
834	5qqiUBObpvVtDsv5EaxWaW	Nobody Knows De Trouble I've Seen		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.296	0.117	-15.672	0.0363	0.947	0.00167	0.228	0.4152454459
835	6tp4NRPDDbGixXHul5esuV	Jeepers Creepers		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.719	0.275	-10.247	0.109	0.967	0.00033	0.691	0.6403585211
836	6Yvf5mLqcdjM6ALojpTVhP	Perdido Street Blues		Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.715	0.376	-11.43	0.108	0.92	0.837	0.678	0.5912693473
837	2kaOfLrMYF5rnY5DzEub4q	I Cover The Waterfront		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.672	0.23	-11.971	0.378	0.936	0.00461	0.525	0.568820283
838	3ZTlesQJfnyngdc2oqjPlV	When It's Sleepy Time Down South		Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.549	0.208	-11.391	0.0405	0.981	0.831	0.537	0.5928876717
839	0R35qpn1AElof1rAPBSi9Y	You Won't Be Satisfied (Until You Break My Heart)		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.602	0.226	-11.853	0.0529	0.945	5.25e-06	0.499	0.5737167517
840	6illiXtID7fvFTZIPcHlq5	Muskrat Ramble - Pt 1 & 2 / Live At Symphony Hall, Boston,1947		Louis Armstrong	0	19eLuQmk9aCobbVDHc6eek	0.448	0.604	-9.291	0.0846	0.448	0.00211	0.899	0.6800282169
841	5YrfexSbr4mq2CU7filPbW	That's My Desire - Live At Symphony Hall, Boston,1947		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.311	0.165	-12.379	0.0536	0.961	1.21e-05	0.334	0.5518901199
842	6qy8FB4Rmmk0ab62b8ufcb	That Lucky Old Sun (Just Rolls Around Heaven All Day)		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.31	0.187	-12.109	0.0409	0.955	2.62e-06	0.218	0.5630939043
843	1OHR5XM2jrs9rVtI6PucxN	Blueberry Hill - Single Version		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.426	0.139	-13.735	0.0325	0.85	0	0.457	0.495622225
844	5DLHAlOyCyjBVbSupf6vUf	You Can't Lose A Broken Heart		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.602	0.148	-13.465	0.0991	0.748	0	0.419	0.5068260094
845	4mPsPWM4g3ySPH8v5XZnKK	C'est si bon		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.627	0.216	-11.061	0.0945	0.811	4.63e-05	0.394	0.6065811859
846	2XcKuKlSjDjQ2FccinVDcs	La vie en rose		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.55	0.0525	-14.217	0.0533	0.88	0.00127	0.299	0.4756213951
847	0dwOGX04cR2Me0XHnnB5QZ	Dream A Little Dream Of Me		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.527	0.178	-13.232	0.0454	0.988	0	0.381	0.5164944604
848	5ctPFp2BAMzDjZmbxPgrfO	Baby, It's Cold Outside - Pt. 1 & 2 / Live At Pasadena Civic Auditorium,1951		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.534	0.224	-15.478	0.546	0.736	0	0.35	0.4232955724
849	2dpkLv5guxpllS0YRbX2bx	Gone Fishin' - Live Radio Version		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.61	0.345	-15.063	0.861	0.821	0	0.546	0.440516204
850	58jN1WjuPWdUXvaaR0WbT4	A Kiss To Build A Dream On		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.721	0.096	-12.522	0.0684	0.809	0	0.423	0.5459562637
851	2dcLoLlLmL42yu8yR9DDb6	Rockin' Chair - Live At The Crescendo Club, Holloywood, CA,1955		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.497	0.319	-12.22	0.452	0.475	0	0.552	0.5584879041
852	2SJEPqWpOMh2bn1Wo5H5X2	Mm-Mm		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.647	0.188	-9.305	0.0434	0.722	0	0.399	0.67944728
853	0tGJ9rlUi6ipV2ph6lyW64	Ole Miss Blues - Live At The Hollywood Bowl,1956		Louis Armstrong	0	19eLuQmk9aCobbVDHc6eek	0.495	0.744	-8.57	0.159	0.331	0.494	0.714	0.7099464708
854	1Ejd5t74Qwkivg1gKHCJcu	The Bucket's Got A Hole In It - Live At The Hollywood Bowl,1956		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.477	0.616	-8.209	0.184	0.623	0.0205	0.708	0.7249263455
855	2ySLajNuJ43I4dphjgUo7m	Mack The Knife - Live At The Hollywood Bowl,1956		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.434	0.52	-11.83	0.396	0.445	0	0.624	0.5746711482
856	7xU34PdfrAFRvWrO3xRLZR	Stars Fell On Alabama		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.362	0.0822	-15.874	0.0385	0.959	0	0.199	0.4068633553
857	1vyUYnxJj28cyeopavuGCV	They Can't Take That Away From Me		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.563	0.186	-14.723	0.0678	0.867	0	0.376	0.4546246732
858	1a5cGNGISbnJDIQ1Cj1MeN	Moonlight In Vermont		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.441	0.0941	-15.026	0.0394	0.973	0.000124	0.123	0.4420515374
859	2cHqkf9F53jzJSxN0UjdmM	On The Sunny Side Of The Street		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.563	0.291	-9.659	0.0361	0.672	0	0.459	0.6647578738
860	08pwfhS2Wo0uEjkvKh7884	When You're Smiling (The Whole World Smiles With You)		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.438	0.192	-9.469	0.0505	0.743	2.41e-05	0.25	0.6726420183
861	5uQ3tTBShkRVfLNyQndzSM	King Of The Zulus		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.657	0.296	-7.957	0.157	0.757	0.13	0.484	0.7353832109
862	3kONAcU0F8qG3RwyW1OnJJ	Stompin' At The Savoy		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.512	0.464	-11.313	0.28	0.82	0	0.613	0.5961243205
863	0QTmp02SNoW61oiyuGV9j6	Love Is Here To Stay		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.59	0.191	-11.259	0.0462	0.871	0	0.428	0.5983650774
864	4PUJRiyoaRLlRxyDZFWrWY	I Get A Kick Out Of You		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.465	0.242	-14.888	0.163	0.625	0	0.458	0.4477779161
865	3NhUMchBoYuvByMUQ4CVgH	Stormy Weather		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.478	0.255	-13.181	0.0443	0.669	1.62e-06	0.377	0.5186107307
866	5YLBDXc7X8DpKHKb087I5D	Body And Soul		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.391	0.215	-13.953	0.0392	0.765	0	0.286	0.4865762065
867	7zyNXI6CVWByBHLGLPquIA	Nobody Knows The Trouble I've Seen		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.304	0.136	-15.702	0.0383	0.859	3.58e-05	0.165	0.4140005809
868	58uTwGEcDobVnuODF2ZyxM	I've Got The World On A String		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.521	0.463	-9.907	0.0631	0.759	0	0.42	0.6544669903
869	5DZQSf5jFUipTGNgYumOxu	Summertime		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.141	0.198	-14.061	0.0323	0.919	0.000618	0.107	0.4820946927
870	3rn54riyMBMwuNifNjZRvt	Bess Oh Where Is My Bess		Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.249	0.269	-13.077	0.0339	0.854	6.09e-05	0.21	0.5229262625
871	6hTpFtXMZq25RysQamTqpu	Muskrat Ramble - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/741a3cb85d782ef7ed2dafe014396cfe8304ed2e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.565	0.667	-9.811	0.31	0.957	0.000903	0.499	0.6584505581
872	1jj5Rwu3MglOw7L7csx5Ct	Rockin' Chair - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/c8a780f68658a6125c7795ab9f2536d32515ed52?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.424	0.313	-11.805	0.062	0.981	0	0.547	0.5757085356
873	5jia1ZXxWUGfyQFxnkUet0	Rose Room - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/c3ec2b993531f3a8aa25ea86f445342d2a5348b5?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.487	0.48	-11.777	0.0514	0.952	0.574	0.592	0.5768704096
874	5sSGojhymsHA5cB36bK27y	Royal Garden Blues - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/5228143473d14261e631b3ae38779d8800f7026a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.463	0.331	-14.351	0.277	0.643	0.822	0.367	0.4700609984
875	63m4dAvrMiCKdWeyzToeWj	Panama - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/d0e1333c1a55600199a3e036e0540e8ae6380f7b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.702	0.513	-10.225	0.0568	0.98	0.902	0.852	0.6412714221
876	5heG5K0QD5592fYBVN21Vw	On The Sunny Side Of The Street - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/44253148152ed2bf9db5ed234384b6d13f784976?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.483	0.39	-11.101	0.068	0.995	0.906	0.403	0.604921366
877	5Z2bARy93qqW41FSdBV33D	Mahogany Hall - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/98216daaa5f924b077b6ea7b8137ead7e9576a96?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.631	0.477	-11.453	0.0696	0.993	0.789	0.823	0.5903149508
878	6ycg8i7j114G2wLMYiaTap	Black and Blue - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/f2d419d6d601f3f4dab1a208658be69f411f683b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.454	0.317	-12.109	0.0444	0.994	0.397	0.61	0.5630939043
879	47i4kgqfBfg72nM0E4yiaf	Them There Eyes - Live at “Constellation 48” Jazz Festival, Opera de Nice, Nice, France, 2/23/1948	https://p.scdn.co/mp3-preview/b96f1044a802e98df65d48cb730607b7e3a34b30?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.702	0.418	-14.304	0.0913	0.995	0.734	0.864	0.4720112868
880	79MWszyIJTnD1A50yIXxTK	The Bucket's Got A Hole In It - Live at Titania Palast, Berlin, Germany, 10/12/1952	https://p.scdn.co/mp3-preview/7e75ea8eb1dcd245dad25eea6d68c1b4f858a9d5?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.608	0.305	-13.235	0.0293	0.414	3.57e-06	0.693	0.5163699739
881	0ONrByKK1OjyhwjcNHpVtx	Way Down Yonder In New Orleans - Live at Titania Palast, Berlin, Germany, 10/12/1952	https://p.scdn.co/mp3-preview/dd023fe806d960b42a3811f9d82fdb2c78b17ef2?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	0	19eLuQmk9aCobbVDHc6eek	0.358	0.541	-12.733	0.23	0.239	0.0102	0.811	0.5372007137
882	77Q1xziOXib9YN6Wpt0ld2	Coquette - Live at Titania Palast, Berlin, Germany, 10/12/1952	https://p.scdn.co/mp3-preview/5f3533737521f91b09a482c52c58792b627fd0a6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	0	19eLuQmk9aCobbVDHc6eek	0.475	0.625	-13.342	0.148	0.387	1.7e-05	0.665	0.5119299556
883	7jJTwCDYZxI4vg1mhv9ZWH	Lover Come Back To Me - Live at Titania Palast, Berlin, Germany, 10/12/1952	https://p.scdn.co/mp3-preview/f5ecb53263f4674e8bb112c9a12291f62520ca6b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.387	0.43	-13.543	0.408	0.444	0	0.687	0.5035893606
884	7HYMDAQiwEPHNPABTMlujv	Can Anyone Explain - Live at Titania Palast, Berlin, Germany, 10/12/1952	https://p.scdn.co/mp3-preview/140ec2e3b9644836372551cff3e4126aa3d3d848?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.524	0.218	-15.22	0.133	0.816	0	0.422	0.4340014108
885	7KevO1FNUjP6BXtGNE3sBW	Tin Roof Blues - Live at Titania Palast, Berlin, Germany, 10/12/1952	https://p.scdn.co/mp3-preview/bcea96e7c4bb4cfb28ee9042e85e7f0a243401af?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.398	0.115	-17.982	0.0478	0.783	0.0107	0.296	0.3193908461
886	5TspBFRGpZebrI3XzzTvyj	A Kiss To Build A Dream On - Live at Titania Palast, Berlin, Germany, 10/12/1952	https://p.scdn.co/mp3-preview/2a471842be7d3b448c2527177813d608d2d68e9c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	1	19eLuQmk9aCobbVDHc6eek	0.494	0.165	-16.724	0.0569	0.619	0	0.349	0.3715921822
887	1Il8Hr8almBR3ZzETFOb7G	Mabel's Dream - Take 1	https://p.scdn.co/mp3-preview/382bee9d389587d104aa226858651aa32b547334?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e	Louis Armstrong	3	19eLuQmk9aCobbVDHc6eek	0.529	0.36	-9.616	0.0609	0.995	0.854	0.468	0.6665421802
